ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,target
2707,0.84,0.0206,0,0,0,0,0,0,0.213,4e-05,0,1,0,0.216,0,0,0,0,0,0.099,0,class3
2708,0.56,0.025,0,0,0,1,0,0,0.138,0.0002,1,0,0,0.119,0,0,0,0,0,0.115,0,class3
2709,0.53,0.016,1,0,0,0,0,0,0.108,0.0015,0,0,0,0.095,0,0,0,0,0,0.114,0,class3
2710,0.38,0.0206,0,0,0,0,0,0,0.11118,0.00189,1,0,0,0.11207,0,1,0,0,0,0.099,0,class3
2711,0.27,0.02,0,0,0,0,0,0,0.093,0.0014,0,0,0,0.102,0,0,0,0,0,0.091,0,class3
2712,0.28,0.018,0,1,0,0,0,0,0.109,0.0033,0,0,0,0.119,0,0,0,0,0,0.091,0,class3
2713,0.57,0.025,0,1,0,0,0,0,0.089,0.00058,0,0,0,0.089,0,0,0,0,0,0.099,0,class3
2714,0.59,0.027,0,1,0,0,0,0,0.117,2e-05,0,1,0,0.157,0,0,0,0,0,0.074,0,class3
2715,0.57,0.0208,0,1,0,0,0,0,0.122,0.0003,0,0,0,0.15,0,0,0,0,0,0.082,0,class3
2716,0.25,0.018,0,1,0,0,0,0,0.118,0.0013,0,0,0,0.119,0,0,0,0,0,0.099,0,class3
2717,0.65,0.022,1,0,0,0,0,0,0.12,0.0016,0,0,0,0.141,0,0,0,0,0,0.085,0,class3
2718,0.62,0.02,0,1,0,0,0,0,0.103,0.0024,0,1,0,0.109,0,0,0,0,0,0.095,0,class3
2719,0.39,0.019,0,0,0,0,0,0,0.102,0.0015,0,0,0,0.118,0,0,0,0,0,0.087,0,class3
2720,0.18,0.011,0,1,1,0,0,0,0.136,0.025,0,1,1,0.143,0,0,0,1,0,0.096,0,class3
2721,0.78,0.022,0,0,0,0,0,0,0.129,0.0029,0,0,0,0.133,0,0,0,0,0,0.097,0,class3
2722,0.61,0.012,0,0,0,0,0,0,0.116,0.00041,0,1,1,0.134,0,0,0,0,0,0.087,0,class3
2723,0.51,0.037,0,0,0,0,0,0,0.169,4e-05,0,0,0,0.148,0,0,0,0,0,0.114,0,class3
2724,0.39,0.022,0,0,0,0,0,0,0.106,0.0002,0,0,1,0.141,0,0,0,1,0,0.075,0,class3
2725,0.77,0.017,0,0,0,0,0,0,0.077,0.0014,0,0,0,0.089,0,0,0,0,0,0.087,0,class3
2726,0.82,0.014,0,0,0,1,0,0,0.113,0.0002,0,0,0,0.132,0,0,0,0,0,0.085,0,class3
2727,0.73,0.019,0,0,0,0,0,0,0.115,0.0056,0,0,0,0.118,0,0,0,0,0,0.098,0,class3
2728,0.65,0.0206,0,0,0,0,0,0,0.088,0.0043,0,0,0,0.122,0,0,0,0,0,0.072,0,class3
2729,0.34,0.028,0,0,0,0,0,0,0.16,0.0002,0,0,0,0.106,1,0,0,0,0,0.151,0,class3
2730,0.34,0.0419,0,0,0,0,0,0,0.213,5e-05,0,0,0,0.11,0,0,0,0,0,0.194,1,class3
2731,0.74,0.022,0,0,0,0,0,0,0.108,2e-05,1,0,0,0.126,0,0,0,0,0,0.085,0,class3
2732,0.87,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2733,0.24,0.025,0,0,0,0,0,0,0.097,0.00082,0,0,0,0.107,0,0,0,0,0,0.091,0,class3
2734,0.4,0.017,0,0,0,0,0,0,0.078,0.034,0,0,0,0.087,0,0,0,0,0,0.09,0,class2
2735,0.36,0.016,0,0,0,0,0,0,0.114,0.00088,0,0,0,0.112,0,0,0,0,0,0.102,0,class3
2736,0.81,0.022,0,0,0,0,0,0,0.133,0.0002,0,0,0,0.171,0,0,0,0,0,0.078,0,class3
2737,0.61,0.018,0,0,0,0,0,0,0.088,0.0012,0,0,0,0.0887,0,0,0,0,0,0.099,0,class3
2738,0.57,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,1,0,0.099,0,class3
2739,0.34,0.025,0,0,0,0,0,0,0.104,0.0002,0,0,0,0.086,0,0,0,0,0,0.12,0,class3
2740,0.21,0.025,0,0,0,0,0,0,0.108,0.0002,1,0,0,0.096,0,0,0,0,0,0.113,1,class3
2741,0.59,0.0208,0,1,0,0,0,0,0.077,0.0015,0,0,0,0.107,0,0,0,0,0,0.072,0,class3
2742,0.58,0.0206,0,0,0,0,0,0,0.123,0.0013,0,1,0,0.132,0,0,0,0,0,0.093,0,class3
2743,0.84,0.0208,0,1,0,0,0,0,0.11,0.0006,0,0,0,0.106,0,0,0,0,0,0.104,0,class3
2744,0.59,0.0208,0,0,0,0,0,0,0.103,0.0015,0,0,0,0.113,0,0,0,0,0,0.091,0,class3
2745,0.75,0.026,0,0,0,0,0,0,0.108,0.0024,0,0,0,0.102,0,0,0,0,0,0.104,0,class3
2746,0.77,0.02,0,1,0,0,0,0,0.105,0.0039,0,0,0,0.1,0,0,0,0,0,0.104,0,class3
2747,0.39,0.025,0,1,0,0,0,0,0.13,0.0023,0,0,0,0.129,0,0,0,0,0,0.101,0,class3
2748,0.52,0.0206,0,0,0,0,0,0,0.12,0.002,0,0,0,0.118,0,0,0,0,0,0.102,0,class3
2749,0.64,0.022,0,0,0,0,0,0,0.099,0.001,0,0,0,0.092,0,0,0,0,0,0.107,0,class3
2750,0.56,0.022,0,0,0,0,0,0,0.103,0.0011,0,1,0,0.114,0,0,1,0,0,0.09,0,class3
2751,0.26,0.04,0,0,0,0,0,1,0.168,0.0012,0,0,0,0.106,0,0,0,0,0,0.157,1,class3
2752,0.52,0.016,0,0,0,0,0,0,0.103,0.0026,0,0,0,0.111,0,0,0,0,0,0.092,0,class3
2753,0.63,0.005,0,0,0,0,0,0,0.095,0.014,0,0,0,0.114,0,0,0,0,0,0.083,0,class2
2754,0.56,0.017,0,1,0,0,0,0,0.104,0.0054,0,0,0,0.103,0,0,0,0,0,0.101,0,class3
2755,0.62,0.013,0,1,0,1,0,0,0.092,0.0034,0,0,0,0.104,0,0,0,0,0,0.089,0,class3
2756,0.7,0.02,0,0,0,0,0,0,0.109,0.0008,0,0,0,0.129,0,0,0,0,0,0.085,0,class3
2757,0.73,0.019,0,0,0,0,0,0,0.076,5e-05,0,0,0,0.086,0,0,0,0,0,0.088,0,class3
2758,0.66,0.02,0,0,0,0,0,0,0.123,0.00031,0,0,0,0.107,0,0,0,0,0,0.115,0,class3
2759,0.65,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2760,0.68,0.0174,0,0,0,0,0,0,0.093,0.019,0,0,1,0.077,0,0,0,0,0,0.12,0,class2
2761,0.56,0.024,0,0,0,0,0,0,0.142,0.0006,0,0,0,0.127,0,0,0,0,0,0.112,0,class3
2762,0.66,0.017,0,0,0,0,0,0,0.102,0.00071,0,0,0,0.092,0,0,0,0,0,0.112,0,class3
2763,0.69,0.018,0,0,0,0,0,0,0.142,0.0015,0,0,0,0.125,0,0,0,0,0,0.113,0,class3
2764,0.54,0.017,0,1,0,0,0,0,0.105,0.0023,0,0,0,0.10584,0,0,0,0,0,0.099,0,class3
2765,0.56,0.0206,0,0,0,0,0,0,0.23,5e-05,0,0,0,0.217,0,0,0,0,0,0.104,0,class3
2766,0.69,0.0206,0,1,0,0,0,0,0.109,0.00189,0,0,0,0.106,0,0,0,0,0,0.103,0,class3
2767,0.69,0.019,0,0,0,0,0,0,0.089,0.0062,0,0,0,0.095,0,0,0,0,0,0.094,0,class2
2768,0.39,0.02,0,0,0,0,0,0,0.109,0.0019,0,0,0,0.10987,0,0,0,0,0,0.099,0,class3
2769,0.63,0.0208,0,0,0,0,0,0,0.08,0.0082,0,0,0,0.078,0,0,0,0,0,0.102,0,class2
2770,0.6,0.024,0,1,0,0,0,0,0.093,0.0005,0,0,0,0.089,0,0,0,0,0,0.104,0,class3
2771,0.62,0.023,0,1,0,0,0,0,0.13,0.0011,0,0,0,0.105,0,0,0,0,0,0.124,0,class3
2772,0.17,0.026,0,0,0,0,0,0,0.102,0.0006,1,0,0,0.106,0,0,0,0,0,0.097,0,class3
2773,0.75,0.022,0,0,0,0,0,0,0.07,0.0015,0,1,0,0.082,0,0,0,0,0,0.085,0,class3
2774,0.78,0.024,0,0,0,0,0,0,0.118,0.0006,0,0,0,0.135,0,0,0,0,0,0.088,0,class3
2775,0.56,0.02,0,0,0,0,0,0,0.066,0.0082,0,0,0,0.07,1,0,0,0,0,0.094,0,class2
2776,0.26,0.025,0,0,0,0,0,0,0.114,0.0012,0,0,0,0.104,0,0,0,1,0,0.109,0,class3
2777,0.27,0.053,0,0,0,0,0,0,0.272,2e-05,0,0,0,0.281,0,0,0,0,0,0.097,0,class3
2778,0.6,0.026,0,0,0,0,0,0,0.117,0.0012,0,0,0,0.09,0,0,0,0,0,0.131,0,class3
2779,0.55,0.0206,1,0,0,0,0,0,0.089,0.00189,0,0,0,0.093,0,0,0,0,0,0.096,0,class3
2780,0.67,0.016,0,0,0,0,0,0,0.09,0.0002,0,0,0,0.093,0,0,0,0,0,0.097,0,class3
2781,0.35,0.051,0,0,0,0,0,0,0.167,0.00015,0,0,0,0.168,0,0,0,0,0,0.1,0,class3
2782,0.57,0.0206,0,1,0,0,0,0,0.088,0.00189,0,0,0,0.102,0,1,0,0,0,0.086,0,class3
2783,0.5,0.018,0,0,0,1,0,0,0.126,0.0014,0,0,0,0.117,0,0,0,0,0,0.107,0,class3
2784,0.45,0.024,0,0,0,0,0,0,0.08,0.00094,0,0,0,0.076,0,0,0,0,0,0.104,0,class3
2785,0.62,0.0208,0,1,0,0,0,0,0.1,0.00052,0,0,0,0.1008,0,0,0,0,0,0.099,0,class3
2786,0.68,0.018,1,0,0,0,0,0,0.12,0.0014,0,0,0,0.11,0,0,0,0,0,0.109,0,class3
2787,0.37,0.0206,0,0,0,0,0,0,0.156,0.00021,0,1,0,0.187,0,0,0,0,0,0.084,0,class3
2788,0.64,0.019,0,0,0,0,0,0,0.159,0.0002,0,0,0,0.153,0,0,0,0,0,0.104,0,class3
2789,0.62,0.018,0,0,0,0,0,0,0.112,0.0013,0,0,0,0.126,0,0,0,0,0,0.089,0,class3
2790,0.36,0.037,0,0,0,0,0,0,0.131,0.00859,0,0,0,0.079,0,0,0,0,0,0.165,0,class2
2791,0.39,0.0206,0,1,0,0,0,1,0.063,0.00189,0,0,0,0.072,0,0,0,0,0,0.087,0,class3
2792,0.25,0.02,1,1,0,0,0,0,0.09,0.0018,0,0,0,0.098,0,0,0,0,0,0.092,0,class3
2793,0.77,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2794,0.38,0.013,0,1,0,0,0,0,0.156,0.00057,0,0,0,0.112,0,0,0,0,0,0.139,0,class3
2795,0.34,0.027,0,0,0,0,0,0,0.096,0.00015,0,0,0,0.091,0,0,0,0,0,0.104,0,class3
2796,0.29,0.016,0,1,0,0,0,0,0.135,0.0026,0,0,0,0.157,0,0,0,0,0,0.086,0,class3
2797,0.37,0.023,0,1,0,0,0,0,0.077,0.0009,0,0,0,0.096,0,0,0,0,0,0.08,0,class3
2798,0.37,0.023,0,0,0,0,0,0,0.097,0.0016,0,0,0,0.093,0,0,0,0,0,0.104,0,class3
2799,0.41,0.022,0,1,0,0,0,0,0.138,0.0019,0,0,0,0.154,0,0,0,0,0,0.09,0,class3
2800,0.27,0.0206,0,0,0,0,0,0,0.103,0.00189,0,0,0,0.091,0,0,0,0,0,0.114,0,class3
2801,0.55,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,1,0,0.11207,0,0,0,0,0,0.099,0,class3
2802,0.43,0.019,0,1,0,0,0,0,0.098,0.0002,0,0,0,0.11,0,0,0,0,0,0.089,0,class3
2803,0.65,0.018,0,0,0,0,0,0,0.084,0.0019,0,0,0,0.093,0,0,0,0,0,0.091,0,class3
2804,0.74,0.025,0,0,0,0,0,0,0.066,0.0048,0,0,0,0.075,0,0,0,0,0,0.089,0,class3
2805,0.69,0.01,0,0,0,0,0,0,0.051,0.02,0,0,0,0.061,0,0,0,0,0,0.084,0,class1
2806,0.32,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2807,0.62,0.004,0,1,0,0,0,0,0.01,0.1,0,0,0,0.01,0,0,0,0,0,0.1,0,class1
2808,0.32,0.02,0,1,0,0,0,0,0.102,0.0022,0,0,0,0.119,0,0,0,1,0,0.086,0,class3
2809,0.49,0.025,0,0,0,0,0,0,0.205,0.0008,0,1,0,0.17,0,0,0,0,0,0.12,0,class3
2810,0.5,0.017,0,0,0,0,0,0,0.12,0.00017,0,0,0,0.122,0,0,0,0,0,0.098,0,class3
2811,0.36,0.017,1,0,0,0,0,0,0.083,0.00025,0,0,0,0.09,0,0,0,0,0,0.092,0,class3
2812,0.19,0.022,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2813,0.6,0.016,0,1,0,0,0,0,0.098,0.00035,0,1,0,0.131,0,0,0,0,0,0.075,0,class3
2814,0.35,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2815,0.72,0.02,0,1,0,0,0,0,0.106,0.0023,0,0,0,0.105,0,0,0,0,0,0.101,0,class3
2816,0.57,0.03,0,1,0,0,0,0,0.117,0.0011,0,0,0,0.12,0,0,0,0,0,0.097,0,class3
2817,0.85,0.009,0,0,0,0,0,0,0.111,0.0013,0,0,0,0.107,0,0,0,0,0,0.104,0,class3
2818,0.25,0.007,0,0,0,0,0,0,0.122,0.011,0,0,0,0.108,0,0,0,0,0,0.113,0,class2
2819,0.78,0.024,0,0,0,0,0,0,0.109,0.0019,0,0,0,0.10987,0,0,0,0,0,0.099,0,class3
2820,0.16,0.0206,0,0,0,0,0,0,0.113,0.0022,0,1,0,0.119,0,0,0,0,0,0.095,0,class3
2821,0.61,0.025,0,1,0,0,0,0,0.101,0.00025,0,1,0,0.101,0,0,0,0,0,0.1,0,class3
2822,0.28,0.022,0,0,0,0,0,0,0.136,0.0061,0,0,0,0.11,0,0,0,0,0,0.124,0,class2
2823,0.56,0.018,0,1,0,0,0,0,0.104,0.0013,0,0,1,0.10483,0,0,0,0,0,0.099,0,class3
2824,0.58,0.023,0,0,0,0,0,0,0.115,0.0005,0,1,0,0.115,0,0,1,0,0,0.1,0,class3
2825,0.68,0.015,0,0,0,0,0,0,0.112,0.0023,0,0,1,0.114,0,0,0,0,0,0.099,0,class3
2826,0.33,0.015,0,0,0,0,0,0,0.074,0.0082,0,0,0,0.083,0,0,1,0,0,0.09,0,class3
2827,0.7,0.0206,0,0,0,0,0,0,0.124,0.00012,0,1,0,0.129,0,0,0,0,0,0.096,0,class3
2828,0.32,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2829,0.4,0.024,0,0,0,0,0,0,0.105,0.0026,0,0,0,0.088,0,0,0,0,0,0.116,0,class3
2830,0.57,0.02,1,1,0,0,0,0,0.087,0.0016,0,0,0,0.143,0,0,0,0,0,0.061,0,class3
2831,0.16,0.015,0,0,0,0,0,0,0.14,7e-05,0,1,0,0.157,0,0,0,0,0,0.089,0,class3
2832,0.63,0.022,0,0,0,0,0,0,0.101,0.00088,0,0,0,0.097,0,0,0,0,0,0.103,0,class3
2833,0.6,0.01,0,1,0,0,0,0,0.032,0.0305,0,1,1,0.051,0,0,0,0,0,0.063,0,class1
2834,0.72,0.018,0,1,0,0,0,0,0.099,0.00067,0,0,0,0.101,0,0,0,0,0,0.098,0,class3
2835,0.59,0.0206,0,0,0,0,0,0,0.14,0.0012,0,0,0,0.086,0,0,0,0,0,0.163,0,class3
2836,0.58,0.025,0,0,0,0,0,0,0.087,0.00015,0,0,0,0.109,0,0,0,0,0,0.079,0,class3
2837,0.38,0.013,0,0,0,0,0,0,0.118,0.00089,0,0,0,0.136,0,0,0,0,0,0.087,0,class3
2838,0.28,0.0208,0,0,0,0,0,0,0.05,0.054,0,0,0,0.046,0,0,0,0,0,0.11,0,class1
2839,0.83,0.009,0,0,0,0,0,0,0.069,0.0022,0,0,1,0.093,0,0,0,0,0,0.074,0,class3
2840,0.44,0.025,0,1,0,0,0,0,0.087,0.0001,0,0,0,0.088,0,0,0,0,0,0.098,0,class3
2841,0.32,0.024,0,0,0,1,0,0,0.135,0.00015,0,1,0,0.118,0,0,0,0,0,0.115,0,class3
2842,0.58,0.02,0,0,0,0,0,0,0.101,0.0001,0,0,0,0.084,0,0,0,0,0,0.12,0,class3
2843,0.59,0.02,0,0,0,0,0,0,0.01,0.53,0,0,0,0.0085,0,0,0,0,0,0.112,0,class1
2844,0.64,0.014,0,0,0,0,0,0,0.085,0.032,0,1,0,0.071,0,0,0,0,0,0.116,0,class3
2845,0.41,0.028,0,1,0,0,0,0,0.11,0.002,0,0,0,0.097,0,0,0,0,0,0.114,0,class3
2846,0.63,0.012,0,0,0,0,0,0,0.117,0.0015,0,0,0,0.121,0,0,0,0,0,0.096,0,class3
2847,0.51,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2848,0.4,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2849,0.39,0.024,0,1,0,0,0,0,0.098,0.001,0,0,0,0.091,0,0,0,0,0,0.108,0,class3
2850,0.56,0.019,0,0,0,0,0,0,0.116,0.00087,0,0,0,0.11693,0,0,0,0,0,0.099,0,class3
2851,0.13,0.0206,0,1,0,0,0,0,0.067,0.0002,0,0,0,0.072,0,0,0,0,0,0.093,0,class3
2852,0.57,0.0419,0,0,0,0,0,0,0.235,6e-05,1,0,0,0.214,0,0,0,0,0,0.11,0,class3
2853,0.81,0.017,0,1,0,0,0,0,0.071,0.00189,0,0,0,0.077,0,0,0,0,0,0.092,0,class3
2854,0.73,0.016,0,0,0,0,0,0,0.143,0.0035,0,1,0,0.134,0,0,0,0,0,0.104,0,class3
2855,0.78,0.02,0,0,0,0,0,0,0.069,0.01,0,0,0,0.071,0,0,0,0,0,0.096,0,class2
2856,0.26,0.0208,0,0,0,0,0,0,0.112,0.0014,0,0,0,0.1129,0,0,0,0,0,0.099,0,class3
2857,0.38,0.024,0,0,0,0,0,0,0.091,0.0009,0,0,0,0.09173,0,0,0,0,0,0.099,0,class3
2858,0.56,0.019,0,1,0,0,0,0,0.137,5e-05,0,0,1,0.126,0,0,0,0,0,0.109,0,class3
2859,0.78,0.019,0,0,0,0,0,0,0.09,0.00057,0,0,0,0.102,0,0,0,0,0,0.088,0,class3
2860,0.7,0.01,0,0,0,0,0,0,0.112,0.0017,0,0,1,0.11,0,0,0,0,0,0.102,0,class3
2861,0.67,0.019,0,0,0,0,0,0,0.103,0.0017,0,0,0,0.104,0,0,0,0,0,0.099,0,class3
2862,0.58,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2863,0.76,0.005,0,0,0,0,0,0,0.057,0.0036,0,1,0,0.05745,0,0,0,0,0,0.099,0,class3
2864,0.59,0.016,0,1,1,0,0,0,0.112,0.0003,0,0,0,0.148,0,0,0,0,0,0.075,0,class3
2865,0.01,0.017,0,1,0,0,0,0,0.068,0.0066,0,0,1,0.06793,0,0,0,0,0,0.1,0,class2
2866,0.64,0.0206,0,0,0,0,0,0,0.111,0.0077,0,1,0,0.099,0,0,0,0,0,0.112,0,class3
2867,0.69,0.0206,0,0,0,0,0,0,0.073,0.0049,0,1,0,0.079,0,0,0,0,0,0.093,0,class3
2868,0.44,0.022,0,1,0,0,0,0,0.103,0.0019,0,0,0,0.086,0,0,0,0,0,0.12,0,class3
2869,0.32,0.016,1,0,0,0,0,0,0.068,0.0012,0,0,0,0.066,0,0,0,0,0,0.102,0,class3
2870,0.57,0.0206,0,1,0,0,0,0,0.099,0.00189,0,0,0,0.1,0,0,0,0,0,0.099,0,class3
2871,0.42,0.024,0,1,0,0,0,0,0.128,0.001,0,0,0,0.115,0,0,0,0,0,0.111,0,class3
2872,0.39,0.032,0,0,0,0,0,0,0.108,0.0022,0,0,0,0.1,0,0,0,0,0,0.107,0,class3
2873,0.59,0.025,0,1,0,0,0,0,0.096,0.0022,0,0,0,0.105,0,0,0,0,0,0.091,0,class3
2874,0.22,0.015,0,0,0,0,0,0,0.133,0.0017,0,0,0,0.159,0,0,0,0,0,0.084,0,class3
2875,0.71,0.014,0,1,0,0,0,0,0.12,0.0001,0,0,0,0.138,0,0,0,0,0,0.087,0,class3
2876,0.56,0.023,0,1,0,0,0,0,0.103,0.001,0,0,0,0.095,0,0,0,0,0,0.108,0,class3
2877,0.84,0.014,0,0,0,0,0,0,0.103,0.003,0,0,0,0.094,0,0,0,0,0,0.11,0,class3
2878,0.3,0.018,0,0,0,0,0,0,0.089,0.00189,0,0,0,0.085,0,1,0,0,0,0.104,0,class3
2879,0.67,0.023,0,0,0,0,0,0,0.104,0.0017,0,0,0,0.10483,0,0,0,0,0,0.099,0,class3
2880,0.41,0.015,0,1,0,0,0,0,0.1,0.0,0,0,0,0.099,0,0,0,1,0,0.101,0,class3
2881,0.75,0.015,0,1,0,0,0,0,0.063,0.0006,0,0,0,0.092,0,0,0,0,0,0.068,0,class3
2882,0.41,0.015,0,0,0,0,0,0,0.1,0.001,0,0,0,0.116,0,0,0,0,0,0.086,0,class3
2883,0.62,0.018,0,0,0,0,0,0,0.097,0.0065,0,0,0,0.076,0,0,1,0,0,0.129,0,class3
2884,0.63,0.0206,0,1,0,0,0,0,0.084,0.0026,0,0,0,0.093,0,0,0,0,0,0.09,0,class3
2885,0.37,0.0206,0,0,0,0,0,0,0.118,0.00189,0,0,0,0.112,0,0,0,0,0,0.104,0,class3
2886,0.3,0.017,0,0,0,0,0,0,0.093,0.0013,0,0,0,0.098,0,0,0,0,0,0.096,0,class3
2887,0.21,0.013,0,1,0,0,0,1,0.054,0.00025,0,0,0,0.051,0,0,0,0,1,0.107,0,class3
2888,0.38,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2889,0.32,0.0208,0,1,0,0,0,0,0.088,0.0031,0,0,0,0.125,0,0,0,0,0,0.07,0,class3
2890,0.65,0.019,0,0,0,0,0,0,0.088,1e-05,0,1,0,0.109,0,0,0,1,0,0.081,0,class3
2891,0.18,0.0096,0,0,0,0,0,0,0.045,0.478,0,1,0,0.034,0,0,0,0,0,0.13,0,class1
2892,0.57,0.009,0,1,0,0,0,0,0.082,0.00075,0,0,0,0.133,0,0,0,0,0,0.062,0,class3
2893,0.75,0.018,0,0,0,0,0,0,0.099,0.0006,0,0,0,0.096,0,0,0,0,0,0.103,0,class3
2894,0.72,0.022,0,1,0,0,0,0,0.087,0.0016,0,0,0,0.074,0,0,0,0,0,0.116,0,class3
2895,0.83,0.013,0,1,0,0,0,0,0.101,0.0024,0,0,0,0.117,0,0,0,0,0,0.086,0,class3
2896,0.56,0.023,0,0,0,0,0,0,0.12,0.0004,0,0,0,0.117,0,0,0,0,0,0.103,0,class3
2897,0.48,0.0206,0,1,0,0,0,0,0.112,0.00189,0,0,0,0.124,0,0,0,0,0,0.09,0,class3
2898,0.71,0.018,0,0,0,0,0,0,0.143,2e-05,0,0,0,0.164,0,0,0,1,0,0.087,0,class3
2899,0.77,0.002,0,0,0,0,0,0,0.08,0.0022,0,0,0,0.099,0,0,0,0,0,0.08,0,class3
2900,0.02,0.017,0,0,0,0,0,0,0.034,0.472,0,0,0,0.029,0,0,0,0,0,0.116,0,class1
2901,0.38,0.0206,0,1,0,0,0,0,0.11118,0.00189,0,1,1,0.11207,0,0,0,0,0,0.099,0,class3
2902,0.64,0.02,0,1,0,1,0,0,0.101,0.0024,0,0,0,0.107,0,0,0,0,0,0.094,0,class3
2903,0.5,0.002,0,0,0,0,0,0,0.033,0.028,0,0,0,0.047,0,0,0,0,0,0.07,0,class1
2904,0.47,0.026,0,0,0,0,0,0,0.091,0.011,0,0,0,0.0909,0,0,0,0,0,0.1,0,class2
2905,0.66,0.019,0,0,0,0,0,0,0.153,0.00042,0,1,0,0.147,0,0,0,0,0,0.104,0,class3
2906,0.29,0.02,1,1,0,0,0,0,0.035,0.00025,0,0,0,0.03528,0,0,0,0,0,0.099,0,class3
2907,0.3,0.022,0,0,0,0,0,0,0.124,0.0005,0,0,0,0.095,0,0,0,0,0,0.131,1,class3
2908,0.51,0.0206,0,1,0,0,0,0,0.071,0.00189,0,1,0,0.082,0,0,0,0,0,0.087,0,class3
2909,0.65,0.02,0,0,0,0,0,0,0.144,0.0006,0,0,0,0.145,0,0,0,0,0,0.1,0,class3
2910,0.72,0.018,0,1,0,1,0,0,0.087,0.0054,0,0,0,0.095,0,0,0,0,0,0.091,0,class3
2911,0.69,0.0206,0,0,0,0,0,0,0.11,0.0031,0,0,0,0.108,0,0,0,0,0,0.102,0,class3
2912,0.42,0.017,0,1,0,0,0,0,0.105,0.0028,0,0,0,0.101,0,0,0,0,0,0.103,0,class3
2913,0.36,0.024,0,0,0,0,0,0,0.179,0.00208,0,1,0,0.131,0,0,0,0,0,0.136,0,class3
2914,0.37,0.02,1,0,0,0,0,0,0.097,0.0011,0,0,0,0.098,0,0,0,0,0,0.099,0,class3
2915,0.28,0.03,1,0,0,0,0,0,0.131,0.00036,0,0,0,0.126,0,0,0,0,0,0.104,0,class3
2916,0.61,0.018,0,0,0,0,0,0,0.12,0.00063,0,0,0,0.132,0,0,0,0,0,0.091,0,class3
2917,0.6,0.025,0,1,0,0,0,0,0.105,0.00052,0,0,0,0.104,0,0,0,0,0,0.101,0,class3
2918,0.72,0.029,0,0,0,0,0,0,0.198,1e-05,0,0,0,0.217,0,0,0,0,0,0.091,0,class3
2919,0.6,0.016,0,0,0,0,0,0,0.101,0.00419,0,0,0,0.092,0,0,0,0,0,0.11,0,class3
2920,0.63,0.013,0,0,0,0,0,0,0.128,0.0026,0,0,1,0.12,0,0,0,0,0,0.107,0,class3
2921,0.37,0.027,0,0,0,0,0,0,0.155,0.0024,0,0,0,0.109,0,0,0,0,0,0.143,0,class3
2922,0.23,0.029,0,0,0,0,0,0,0.136,0.0009,0,0,1,0.099,0,0,0,0,0,0.138,0,class3
2923,0.75,0.0206,0,0,0,0,0,0,0.11118,0.00189,0,0,0,0.11207,0,0,0,0,0,0.099,0,class3
2924,0.89,0.024,0,1,0,0,0,0,0.105,0.0009,0,0,0,0.11,0,0,0,0,0,0.095,0,class3
2925,0.56,0.0206,0,0,0,0,0,0,0.115,0.0095,0,1,0,0.088,0,0,0,0,0,0.131,0,class3
2926,0.53,0.0206,0,0,0,0,0,0,0.184,0.0001,0,0,0,0.153,0,0,0,0,0,0.121,0,class3
2927,0.29,0.019,0,1,0,0,0,0,0.1,0.0023,0,0,1,0.107,0,0,0,0,0,0.093,0,class3
2928,0.37,0.012,0,1,0,0,0,0,0.074,0.011,1,1,0,0.096,0,0,0,0,0,0.077,0,class3
2929,0.25,0.02,0,1,0,0,0,0,0.09,0.0017,0,0,0,0.106,0,0,0,0,0,0.085,0,class3
2930,0.5,0.004,0,0,0,0,0,0,0.017,0.117,0,0,0,0.015,0,0,0,0,0,0.114,0,class1
2931,0.25,0.0206,0,0,0,0,0,0,0.183,0.0007,0,1,1,0.13,0,0,0,0,0,0.141,0,class3
2932,0.19,0.019,0,0,0,0,0,0,0.104,0.0057,0,1,0,0.094,0,0,0,0,0,0.11,0,class3
2933,0.41,0.02,0,0,0,0,0,0,0.122,2e-05,0,1,0,0.122,0,0,0,0,0,0.094,0,class3
